#-8.268735870576814
3660  1.20506e-15  7.23293e-16
3690  1.24274e-15  6.70409e-16
3720  1.56788e-15  7.74049e-16
3750  1.89727e-15  9.40691e-16
3780  2.11071e-15  1.05472e-15
3810  2.37739e-15  1.18297e-15
3840  2.93226e-15  1.45349e-15
3870  3.68263e-15  1.83684e-15
3900  4.22439e-15  2.12943e-15
3930  4.23612e-15  2.14787e-15
3960  3.84741e-15  1.95066e-15
3990  3.55487e-15  1.80366e-15
4020  3.65954e-15  1.86325e-15
4050  3.91791e-15  1.99267e-15
4080  3.92293e-15  1.98423e-15
4110  3.63291e-15  1.83386e-15
4140  3.29082e-15  1.67401e-15
4170  3.02883e-15  1.55569e-15
4200  2.78359e-15  1.43083e-15
4230  2.50364e-15  1.2811e-15
4260  2.27743e-15  1.16354e-15
4290  2.23246e-15  1.13986e-15
4320  2.34278e-15  1.18879e-15
4350  2.41498e-15  1.21758e-15
4380  2.35667e-15  1.18896e-15
4410  2.32317e-15  1.17519e-15
4440  2.43719e-15  1.23229e-15
4470  2.58111e-15  1.30466e-15
4500  2.60771e-15  1.32595e-15
4530  2.56246e-15  1.31371e-15
4560  2.52617e-15  1.30285e-15
4590  2.44962e-15  1.2691e-15
4620  2.28922e-15  1.18737e-15
4650  2.11616e-15  1.09256e-15
4680  2.00806e-15  1.02902e-15
4710  1.97563e-15  1.00784e-15
4740  1.9906e-15   1.01755e-15
4770  1.96807e-15  1.01355e-15
4800  1.81255e-15  9.39019e-16
4830  1.58348e-15  8.19596e-16
4860  1.474e-15    7.60576e-16
4890  1.54744e-15  8.02487e-16
4920  1.655e-15    8.65509e-16
4950  1.66737e-15  8.74268e-16
4980  1.64102e-15  8.56838e-16
5010  1.69165e-15  8.78425e-16
5040  1.80292e-15  9.33944e-16
5070  1.85582e-15  9.63826e-16
5100  1.82127e-15  9.52222e-16
5130  1.79159e-15  9.41303e-16
5160  1.78822e-15  9.40427e-16
5190  1.69608e-15  8.93889e-16
5220  1.46789e-15  7.79431e-16
5250  1.25599e-15  6.71064e-16
5280  1.21934e-15  6.49443e-16
5310  1.32183e-15  6.9738e-16
5340  1.39239e-15  7.30621e-16
5370  1.32081e-15  6.99261e-16
5400  1.18045e-15  6.32361e-16
5430  1.12805e-15  6.01366e-16
5460  1.2134e-15   6.41114e-16
5490  1.34434e-15  7.11705e-16
5520  1.41056e-15  7.56779e-16
5550  1.40927e-15  7.65295e-16
5580  1.40794e-15  7.62484e-16
5610  1.43177e-15  7.68554e-16
5640  1.45096e-15  7.76338e-16
5670  1.4265e-15   7.63074e-16
5700  1.35304e-15  7.22298e-16
5730  1.2735e-15   6.77767e-16
5760  1.23991e-15  6.59562e-16
5790  1.25974e-15  6.7105e-16
5820  1.2979e-15   6.92396e-16
5850  1.32334e-15  7.07723e-16
5880  1.32692e-15  7.12501e-16
5910  1.30652e-15  7.04097e-16
5940  1.26604e-15  6.828e-16
5970  1.21395e-15  6.54504e-16
6000  1.13926e-15  6.15927e-16
6030  1.01233e-15  5.49775e-16
6060  8.38357e-16  4.54915e-16
6090  6.88398e-16  3.71661e-16
6120  6.48073e-16  3.50874e-16
6150  7.44981e-16  3.97355e-16
6180  9.0724e-16   4.85535e-16
6210  1.06454e-15  5.74769e-16
6240  1.17793e-15  6.39426e-16
6270  1.23341e-15  6.6621e-16
6300  1.23342e-15  6.62015e-16
6330  1.20635e-15  6.4878e-16
6360  1.18172e-15  6.38114e-16
6390  1.15876e-15  6.23257e-16
6420  1.12412e-15  6.01634e-16
6450  1.08395e-15  5.83652e-16
6480  1.05583e-15  5.75297e-16
6510  1.04077e-15  5.69917e-16
6540  1.02215e-15  5.59504e-16
6570  9.90227e-16  5.42792e-16
6600  9.5564e-16   5.23326e-16
6630  9.31584e-16  5.05668e-16
6660  9.12468e-16  4.91893e-16
6690  8.85216e-16  4.79594e-16
6720  8.54444e-16  4.66456e-16
6750  8.3536e-16   4.55118e-16
6780  8.29322e-16  4.47266e-16
6810  8.23263e-16  4.3957e-16
6840  8.09192e-16  4.31267e-16
6870  7.9283e-16   4.2635e-16
6900  7.8105e-16   4.25077e-16
6930  7.72597e-16  4.20763e-16
6960  7.64184e-16  4.10635e-16
6990  7.57813e-16  4.01855e-16
7020  7.57831e-16  4.01704e-16
7050  7.63174e-16  4.08116e-16
7080  7.66692e-16  4.13059e-16
7110  7.63329e-16  4.11859e-16
7140  7.53118e-16  4.04763e-16
7170  7.34538e-16  3.92858e-16
7200  7.05681e-16  3.77311e-16
7230  6.74053e-16  3.61881e-16
7260  6.52574e-16  3.51611e-16
7290  6.44489e-16  3.47691e-16
7320  6.43143e-16  3.47005e-16
7350  6.43026e-16  3.46942e-16
