#2.4054239487997013
3390  5.92861e-16  1.26777e-16
3420  5.57744e-16  8.43684e-17
3450  7.48839e-16  3.62744e-16
3480  8.26498e-16  3.56312e-16
3510  8.95643e-16  3.50042e-16
3540  9.31541e-16  2.91491e-16
3570  9.36879e-16  1.84475e-16
3600  8.62743e-16  1.06487e-16
3630  6.42865e-16  8.31417e-17
3660  3.92524e-16  7.20382e-17
3690  2.75679e-16  1.05149e-16
3720  3.62935e-16  1.42973e-16
3750  5.32473e-16  1.81152e-16
3780  6.61958e-16  2.23809e-16
3810  7.87204e-16  2.76428e-16
3840  1.02372e-15  3.29137e-16
3870  1.33674e-15  3.66151e-16
3900  1.51309e-15  3.73828e-16
3930  1.41156e-15  3.51145e-16
3960  1.15892e-15  3.16214e-16
3990  1.01686e-15  2.99699e-16
4020  1.10006e-15  3.1702e-16
4050  1.29012e-15  3.46917e-16
4080  1.40083e-15  3.53569e-16
4110  1.37786e-15  3.29127e-16
4140  1.31112e-15  2.96447e-16
4170  1.27876e-15  2.74103e-16
4200  1.2391e-15   2.54614e-16
4230  1.10331e-15  2.21335e-16
4260  8.83683e-16  1.82401e-16
4290  7.10587e-16  1.66958e-16
4320  6.78588e-16  1.82367e-16
4350  7.37221e-16  2.03613e-16
4380  7.8918e-16   2.09385e-16
4410  8.30752e-16  2.144e-16
4440  9.24057e-16  2.42676e-16
4470  1.07264e-15  2.82016e-16
4500  1.20246e-15  2.98858e-16
4530  1.25221e-15  2.83985e-16
4560  1.22183e-15  2.56566e-16
4590  1.13891e-15  2.32139e-16
4620  1.02793e-15  2.0961e-16
4650  9.1e-16      1.85861e-16
4680  8.00213e-16  1.67637e-16
4710  7.15501e-16  1.66186e-16
4740  6.83089e-16  1.7871e-16
4770  6.90595e-16  1.8269e-16
4800  6.66657e-16  1.60965e-16
4830  5.80642e-16  1.31193e-16
4860  5.11919e-16  1.2509e-16
4890  5.38803e-16  1.44245e-16
4920  6.12894e-16  1.63235e-16
4950  6.35253e-16  1.69702e-16
4980  6.02524e-16  1.7568e-16
5010  5.97736e-16  1.90432e-16
5040  6.60934e-16  2.03519e-16
5070  7.47732e-16  2.02225e-16
5100  8.08055e-16  1.912e-16
5130  8.45198e-16  1.83971e-16
5160  8.76684e-16  1.82086e-16
5190  8.77431e-16  1.7571e-16
5220  8.11911e-16  1.61441e-16
5250  7.04873e-16  1.48662e-16
5280  6.2978e-16   1.4578e-16
5310  6.26358e-16  1.49733e-16
5340  6.61523e-16  1.49709e-16
5370  6.7306e-16   1.39639e-16
5400  6.2921e-16   1.29148e-16
5430  5.60222e-16  1.32525e-16
5460  5.36189e-16  1.49113e-16
5490  5.89931e-16  1.61983e-16
5520  6.80321e-16  1.61226e-16
5550  7.42724e-16  1.53797e-16
5580  7.6185e-16   1.48426e-16
5610  7.70692e-16  1.46506e-16
5640  7.76887e-16  1.44221e-16
5670  7.42295e-16  1.36944e-16
5700  6.56037e-16  1.25564e-16
5730  5.77198e-16  1.1642e-16
5760  5.67532e-16  1.16187e-16
5790  6.16228e-16  1.24968e-16
5820  6.65798e-16  1.36992e-16
5850  6.86339e-16  1.45479e-16
5880  6.91347e-16  1.44193e-16
5910  6.9375e-16   1.30019e-16
5940  6.79164e-16  1.06778e-16
5970  6.27346e-16  8.78128e-17
6000  5.3675e-16   8.06162e-17
6030  4.22103e-16  7.83654e-17
6060  3.08999e-16  7.31115e-17
6090  2.31845e-16  6.82567e-17
6120  2.18489e-16  7.34852e-17
6150  2.66968e-16  8.98108e-17
6180  3.49577e-16  1.06779e-16
6210  4.38581e-16  1.16859e-16
6240  5.17303e-16  1.22532e-16
6270  5.74678e-16  1.28211e-16
6300  6.04748e-16  1.32177e-16
6330  6.11485e-16  1.31628e-16
6360  6.04373e-16  1.28632e-16
6390  5.88298e-16  1.26008e-16
6420  5.63052e-16  1.23434e-16
6450  5.33972e-16  1.20429e-16
6480  5.1226e-16   1.18009e-16
6510  4.99695e-16  1.23606e-16
6540  4.83445e-16  1.26839e-16
6570  4.55677e-16  1.18468e-16
6600  4.26807e-16  1.11097e-16
6630  4.08817e-16  1.05904e-16
6660  3.99251e-16  1.04117e-16
6690  3.86719e-16  1.05186e-16
6720  3.67605e-16  1.06677e-16
6750  3.49688e-16  1.05811e-16
6780  3.39417e-16  1.01179e-16
6810  3.33024e-16  9.58695e-17
6840  3.23885e-16  9.39108e-17
6870  3.1248e-16   9.6241e-17
6900  3.04649e-16  9.93526e-17
6930  3.02845e-16  9.97629e-17
6960  3.02953e-16  9.75523e-17
6990  2.99404e-16  9.46816e-17
7020  2.91118e-16  9.34361e-17
7050  2.81787e-16  9.31793e-17
7080  2.75568e-16  9.18367e-17
7110  2.73259e-16  8.95456e-17
7140  2.72804e-16  8.79343e-17
7170  2.7264e-16   8.73862e-17
